sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,0,1800000000076,0,0,160,236,251,151,266,228,245,166,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,100,1800000000176,1,100,233,274,250,153,329,226,314,246,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,200,1800000000276,2,200,301,299,251,154,396,227,373,331,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,300,1800000000376,3,300,373,331,248,153,453,226,442,406,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,400,1800000000476,4,400,438,361,245,152,516,227,504,483,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,500,1800000000576,5,500,506,392,244,148,575,226,565,556,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,600,1800000000676,6,600,572,417,247,149,630,226,621,632,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,700,1800000000776,7,700,632,448,246,147,682,226,681,703,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,800,1800000000876,8,800,697,477,249,146,741,226,738,774,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,900,1800000000976,9,900,759,506,249,149,789,224,794,844,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1000,1800000001076,10,1000,819,532,250,151,841,229,848,916,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1100,1800000001176,11,1100,875,557,250,149,900,230,910,984,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1200,1800000001276,12,1200,935,579,248,145,947,225,958,1045,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1300,1800000001376,13,1300,986,607,250,151,992,225,1012,1108,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1400,1800000001476,14,1400,1046,628,250,147,1042,231,1067,1174,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1500,1800000001576,15,1500,1103,657,243,152,1093,230,1117,1232,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1600,1800000001676,16,1600,1155,680,248,148,1142,229,1161,1294,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1700,1800000001776,17,1700,1206,704,244,145,1188,229,1214,1351,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1800,1800000001876,18,1800,1255,725,247,147,1235,232,1256,1413,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,1900,1800000001976,19,1900,1307,747,245,145,1279,226,1309,1470,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,2000,1800000002076,20,2000,1358,768,247,148,1320,231,1354,1525,220
single_woody_amber_0076,Single Woody Amber 0076,Woody Amber,No Scent,No Scent,2100,1800000002176,21,2100,1403,793,244,150,1358,232,1398,1585,220
