sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,0,1800000000073,0,0,223,208,270,166,184,189,157,189,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,100,1800000000173,1,100,257,231,269,163,274,191,241,269,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,200,1800000000273,2,200,299,258,270,165,369,193,325,345,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,300,1800000000373,3,300,338,279,270,161,457,192,405,423,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,400,1800000000473,4,400,369,303,274,162,546,191,490,500,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,500,1800000000573,5,500,408,322,274,165,633,189,564,575,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,600,1800000000673,6,600,440,344,267,165,726,189,642,650,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,700,1800000000773,7,700,475,363,271,164,802,193,715,718,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,800,1800000000873,8,800,507,390,269,159,890,194,791,785,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,900,1800000000973,9,900,537,408,272,160,968,191,861,853,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1000,1800000001073,10,1000,573,422,271,162,1049,190,932,919,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1100,1800000001173,11,1100,601,443,272,163,1123,193,997,982,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1200,1800000001273,12,1200,631,465,269,162,1200,189,1064,1050,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1300,1800000001373,13,1300,662,483,267,158,1268,189,1131,1109,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1400,1800000001473,14,1400,691,496,271,160,1345,189,1193,1174,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1500,1800000001573,15,1500,720,514,265,158,1416,191,1255,1227,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1600,1800000001673,16,1600,747,533,264,157,1483,189,1324,1288,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1700,1800000001773,17,1700,777,551,266,161,1549,193,1382,1341,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1800,1800000001873,18,1800,804,563,270,162,1612,193,1439,1399,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,1900,1800000001973,19,1900,825,577,264,162,1677,194,1495,1453,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2000,1800000002073,20,2000,853,599,269,156,1738,190,1550,1502,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2100,1800000002173,21,2100,874,613,266,157,1802,197,1610,1562,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2200,1800000002273,22,2200,899,627,265,156,1865,192,1660,1611,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2300,1800000002373,23,2300,928,640,265,160,1922,190,1710,1659,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2400,1800000002473,24,2400,950,657,267,157,1977,196,1767,1707,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2500,1800000002573,25,2500,971,664,267,161,2036,195,1816,1752,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2600,1800000002673,26,2600,995,679,269,157,2091,192,1860,1799,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2700,1800000002773,27,2700,1019,692,262,161,2144,197,1907,1840,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2800,1800000002873,28,2800,1038,710,265,155,2197,194,1956,1891,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,2900,1800000002973,29,2900,1061,720,264,159,2245,195,2006,1929,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3000,1800000003073,30,3000,1078,733,261,157,2302,194,2046,1976,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3100,1800000003173,31,3100,1097,744,264,160,2345,197,2089,2015,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3200,1800000003273,32,3200,1120,753,262,157,2400,196,2131,2053,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3300,1800000003373,33,3300,1138,764,264,161,2445,195,2175,2093,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3400,1800000003473,34,3400,1151,776,265,162,2494,199,2220,2131,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3500,1800000003573,35,3500,1174,789,267,156,2533,195,2254,2171,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3600,1800000003673,36,3600,1187,802,263,157,2582,197,2295,2205,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3700,1800000003773,37,3700,1208,813,261,164,2623,199,2337,2240,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3800,1800000003873,38,3800,1220,822,260,162,2663,193,2373,2281,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,3900,1800000003973,39,3900,1237,829,262,162,2710,193,2405,2310,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4000,1800000004073,40,4000,1255,840,265,164,2744,200,2444,2349,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4100,1800000004173,41,4100,1274,848,260,158,2787,199,2482,2382,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4200,1800000004273,42,4200,1286,856,263,159,2823,197,2515,2415,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4300,1800000004373,43,4300,1299,870,265,165,2865,193,2545,2443,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4400,1800000004473,44,4400,1313,879,266,161,2896,198,2580,2478,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4500,1800000004573,45,4500,1328,887,268,160,2936,199,2610,2504,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4600,1800000004673,46,4600,1342,893,266,165,2976,195,2643,2531,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4700,1800000004773,47,4700,1359,901,264,164,3010,195,2676,2562,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4800,1800000004873,48,4800,1373,911,264,159,3044,193,2701,2588,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,4900,1800000004973,49,4900,1382,915,266,165,3071,196,2732,2617,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5000,1800000005073,50,5000,1395,925,265,162,3102,192,2759,2644,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5100,1800000005173,51,5100,1413,933,266,161,3134,194,2788,2675,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5200,1800000005273,52,5200,1420,945,266,165,3170,198,2817,2697,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5300,1800000005373,53,5300,1434,947,264,166,3199,197,2838,2726,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5400,1800000005473,54,5400,1443,952,264,167,3226,196,2870,2750,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5500,1800000005573,55,5500,1456,964,262,162,3257,194,2890,2772,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5600,1800000005673,56,5600,1464,972,263,161,3289,193,2917,2798,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5700,1800000005773,57,5700,1476,974,267,165,3310,193,2944,2823,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5800,1800000005873,58,5800,1492,986,267,161,3342,192,2964,2847,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,5900,1800000005973,59,5900,1498,992,267,165,3363,195,2986,2863,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6000,1800000006073,60,6000,1513,1001,266,165,3394,191,3016,2889,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6100,1800000006173,61,6100,1522,1005,270,165,3419,191,3032,2912,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6200,1800000006273,62,6200,1533,1014,269,165,3445,189,3060,2930,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6300,1800000006373,63,6300,1542,1012,271,166,3463,196,3079,2950,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6400,1800000006473,64,6400,1552,1020,271,166,3492,194,3096,2973,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6500,1800000006573,65,6500,1558,1026,270,169,3512,191,3121,2989,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6600,1800000006673,66,6600,1570,1033,270,169,3535,191,3140,3009,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6700,1800000006773,67,6700,1581,1038,267,167,3556,193,3160,3030,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6800,1800000006873,68,6800,1588,1046,266,163,3577,188,3179,3045,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,6900,1800000006973,69,6900,1595,1047,268,168,3598,187,3201,3066,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,7000,1800000007073,70,7000,1603,1054,267,165,3622,187,3214,3078,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,7100,1800000007173,71,7100,1613,1060,271,163,3640,188,3237,3096,220
single_dry_woods_0073,Single Dry Woods 0073,Dry Woods,No Scent,No Scent,7200,1800000007273,72,7200,1620,1064,273,167,3655,192,3249,3116,220
