sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,0,1800000000019,0,0,280,233,205,247,152,189,244,237,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,100,1800000000119,1,100,278,232,199,252,150,188,242,235,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,200,1800000000219,2,200,285,230,202,250,151,192,240,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,300,1800000000319,3,300,279,231,203,245,149,190,241,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,400,1800000000419,4,400,279,233,199,245,150,193,243,240,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,500,1800000000519,5,500,278,231,203,251,152,191,246,238,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,600,1800000000619,6,600,286,234,204,247,148,188,241,239,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,700,1800000000719,7,700,285,230,204,247,148,193,243,235,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,800,1800000000819,8,800,282,230,198,248,146,188,246,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,900,1800000000919,9,900,283,234,204,243,148,190,246,241,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1000,1800000001019,10,1000,282,237,199,250,152,194,240,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1100,1800000001119,11,1100,284,231,199,245,145,194,244,239,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1200,1800000001219,12,1200,287,235,196,242,152,194,244,235,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1300,1800000001319,13,1300,287,230,198,241,151,189,248,240,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1400,1800000001419,14,1400,282,233,195,244,148,192,244,236,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1500,1800000001519,15,1500,284,229,202,242,150,195,248,235,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1600,1800000001619,16,1600,283,231,198,242,149,192,243,240,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1700,1800000001719,17,1700,281,229,195,244,146,194,248,237,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1800,1800000001819,18,1800,280,233,196,241,148,191,244,239,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,1900,1800000001919,19,1900,287,231,194,242,153,193,243,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2000,1800000002019,20,2000,288,233,194,245,148,192,243,239,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2100,1800000002119,21,2100,288,229,195,245,152,192,250,237,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2200,1800000002219,22,2200,287,232,194,245,148,196,243,240,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2300,1800000002319,23,2300,286,230,201,241,153,196,246,239,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2400,1800000002419,24,2400,282,233,198,245,152,193,247,235,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2500,1800000002519,25,2500,287,228,194,248,153,196,249,236,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2600,1800000002619,26,2600,285,230,199,243,148,192,249,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2700,1800000002719,27,2700,281,228,193,243,152,193,250,232,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2800,1800000002819,28,2800,283,233,196,242,153,198,243,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,2900,1800000002919,29,2900,287,228,197,244,151,195,243,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3000,1800000003019,30,3000,283,230,198,244,150,196,250,236,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3100,1800000003119,31,3100,281,227,194,248,152,198,247,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3200,1800000003219,32,3200,282,229,198,245,154,196,244,238,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3300,1800000003319,33,3300,283,231,197,247,150,199,249,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3400,1800000003419,34,3400,284,231,192,248,153,192,247,236,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3500,1800000003519,35,3500,285,231,192,247,153,199,247,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3600,1800000003619,36,3600,283,226,198,248,154,192,243,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3700,1800000003719,37,3700,286,230,198,247,155,195,249,232,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3800,1800000003819,38,3800,285,231,195,244,157,196,247,231,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,3900,1800000003919,39,3900,280,230,196,246,157,197,245,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4000,1800000004019,40,4000,279,230,193,247,154,195,248,229,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4100,1800000004119,41,4100,282,229,194,244,156,199,247,236,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4200,1800000004219,42,4200,278,228,191,248,156,198,240,229,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4300,1800000004319,43,4300,282,230,192,247,155,195,243,229,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4400,1800000004419,44,4400,284,225,197,244,156,195,246,231,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4500,1800000004519,45,4500,278,231,197,245,157,193,241,233,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4600,1800000004619,46,4600,283,229,193,251,151,196,240,229,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4700,1800000004719,47,4700,277,225,192,250,158,197,240,234,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4800,1800000004819,48,4800,281,229,194,244,155,199,243,230,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,4900,1800000004919,49,4900,279,231,194,245,159,193,246,231,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,5000,1800000005019,50,5000,279,229,198,245,159,198,240,232,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,5100,1800000005119,51,5100,282,226,197,248,158,193,245,232,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,5200,1800000005219,52,5200,281,224,195,251,152,194,246,231,220
no_scent_0019,No Scent 0019,No Scent,No Scent,No Scent,5300,1800000005319,53,5300,277,225,195,246,159,192,238,232,220
