sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,0,1800000000079,0,0,153,184,226,269,230,251,168,239,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,100,1800000000179,1,100,784,519,821,957,234,251,166,616,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,200,1800000000279,2,200,1291,785,1306,1511,231,247,169,920,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,300,1800000000379,3,300,1706,993,1700,1966,232,248,168,1166,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,400,1800000000479,4,400,2035,1171,2009,2323,232,246,171,1365,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,500,1800000000579,5,500,2304,1311,2272,2622,229,246,169,1527,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,600,1800000000679,6,600,2522,1423,2477,2857,232,249,172,1658,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,700,1800000000779,7,700,2696,1517,2643,3048,229,252,174,1765,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,800,1800000000879,8,800,2838,1591,2776,3205,229,251,172,1848,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,900,1800000000979,9,900,2953,1651,2882,3327,231,246,172,1918,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1000,1800000001079,10,1000,3049,1701,2973,3431,234,248,173,1969,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1100,1800000001179,11,1100,3118,1736,3038,3513,232,247,176,2016,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1200,1800000001279,12,1200,3184,1767,3096,3572,233,250,175,2052,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1300,1800000001379,13,1300,3227,1792,3144,3632,230,251,176,2079,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1400,1800000001479,14,1400,3273,1814,3182,3670,228,254,176,2107,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1500,1800000001579,15,1500,3302,1831,3213,3705,233,252,170,2126,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1600,1800000001679,16,1600,3323,1844,3238,3730,231,253,176,2141,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1700,1800000001779,17,1700,3350,1851,3256,3759,229,250,169,2153,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1800,1800000001879,18,1800,3366,1859,3269,3776,232,249,170,2160,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,1900,1800000001979,19,1900,3380,1868,3279,3790,229,249,175,2165,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2000,1800000002079,20,2000,3387,1871,3290,3801,234,252,175,2174,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2100,1800000002179,21,2100,3400,1876,3301,3808,230,248,170,2179,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2200,1800000002279,22,2200,3403,1881,3309,3816,229,253,173,2187,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2300,1800000002379,23,2300,3411,1886,3313,3826,229,249,176,2188,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2400,1800000002479,24,2400,3413,1885,3314,3827,231,253,176,2189,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2500,1800000002579,25,2500,3420,1886,3318,3831,231,249,176,2189,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2600,1800000002679,26,2600,3422,1892,3325,3836,235,254,174,2193,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2700,1800000002779,27,2700,3423,1892,3321,3842,233,254,175,2197,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2800,1800000002879,28,2800,3422,1897,3327,3839,236,254,175,2197,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,2900,1800000002979,29,2900,3424,1892,3327,3847,231,254,172,2198,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3000,1800000003079,30,3000,3426,1893,3329,3843,235,252,170,2197,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3100,1800000003179,31,3100,3430,1891,3332,3849,231,252,172,2201,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3200,1800000003279,32,3200,3428,1894,3333,3851,234,255,177,2197,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3300,1800000003379,33,3300,3432,1898,3331,3851,238,257,176,2198,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3400,1800000003479,34,3400,3431,1891,3330,3853,235,251,169,2195,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3500,1800000003579,35,3500,3428,1891,3335,3849,237,257,173,2195,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3600,1800000003679,36,3600,3428,1893,3333,3854,233,255,170,2202,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3700,1800000003779,37,3700,3430,1893,3331,3854,239,253,175,2195,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3800,1800000003879,38,3800,3430,1895,3335,3848,235,254,169,2202,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,3900,1800000003979,39,3900,3432,1897,3331,3853,238,252,173,2200,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,4000,1800000004079,40,4000,3434,1895,3331,3851,239,251,174,2198,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,4100,1800000004179,41,4100,3435,1893,3335,3856,234,257,174,2196,220
single_citrus_0079,Single Citrus 0079,Citrus,No Scent,No Scent,4200,1800000004279,42,4200,3431,1892,3329,3852,235,252,171,2202,220
