sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,0,1800000000036,0,0,250,158,180,162,272,238,196,266,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,100,1800000000136,1,100,245,157,175,164,270,237,200,269,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,200,1800000000236,2,200,244,164,181,163,268,235,200,270,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,300,1800000000336,3,300,245,164,180,164,272,232,196,268,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,400,1800000000436,4,400,247,159,178,164,273,235,201,267,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,500,1800000000536,5,500,250,161,181,163,268,237,195,267,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,600,1800000000636,6,600,251,160,179,162,268,234,197,272,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,700,1800000000736,7,700,248,164,179,158,271,236,196,270,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,800,1800000000836,8,800,248,160,180,158,267,233,197,271,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,900,1800000000936,9,900,250,161,175,159,270,235,199,272,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1000,1800000001036,10,1000,246,164,180,158,268,236,197,270,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1100,1800000001136,11,1100,247,158,175,162,269,237,202,272,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1200,1800000001236,12,1200,246,163,174,155,274,237,197,273,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1300,1800000001336,13,1300,246,158,179,157,268,237,201,271,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1400,1800000001436,14,1400,249,161,174,156,269,236,202,268,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1500,1800000001536,15,1500,249,161,177,159,274,238,198,267,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1600,1800000001636,16,1600,250,164,177,159,269,238,204,271,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1700,1800000001736,17,1700,248,157,174,156,267,235,200,267,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1800,1800000001836,18,1800,252,162,171,160,271,241,202,272,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,1900,1800000001936,19,1900,246,160,174,156,269,235,204,267,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2000,1800000002036,20,2000,249,163,170,160,268,236,203,266,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2100,1800000002136,21,2100,253,157,173,155,272,241,198,271,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2200,1800000002236,22,2200,251,163,171,157,275,238,204,269,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2300,1800000002336,23,2300,254,162,173,157,271,239,204,270,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2400,1800000002436,24,2400,252,158,171,156,272,244,205,269,220
no_scent_0036,No Scent 0036,No Scent,No Scent,No Scent,2500,1800000002536,25,2500,249,157,171,159,275,237,202,264,220
