sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,0,1800000000081,0,0,245,185,246,188,207,178,158,296,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,100,1800000000181,1,100,293,245,242,189,296,172,235,395,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,200,1800000000281,2,200,338,298,246,187,376,178,318,485,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,300,1800000000381,3,300,383,353,242,185,454,176,399,586,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,400,1800000000481,4,400,423,410,247,185,529,177,480,678,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,500,1800000000581,5,500,465,463,245,182,609,179,557,766,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,600,1800000000681,6,600,504,517,242,182,678,180,637,855,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,700,1800000000781,7,700,545,563,244,185,748,177,710,945,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,800,1800000000881,8,800,581,615,240,186,820,174,783,1030,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,900,1800000000981,9,900,622,668,244,188,894,174,852,1112,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1000,1800000001081,10,1000,660,710,242,185,957,177,919,1193,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1100,1800000001181,11,1100,696,757,245,182,1022,176,985,1270,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1200,1800000001281,12,1200,728,803,245,182,1089,182,1050,1344,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1300,1800000001381,13,1300,765,851,242,183,1152,176,1114,1423,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1400,1800000001481,14,1400,797,896,240,184,1217,181,1179,1496,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1500,1800000001581,15,1500,828,941,240,182,1273,182,1239,1567,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1600,1800000001681,16,1600,865,981,238,184,1336,177,1301,1641,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1700,1800000001781,17,1700,898,1019,241,182,1389,179,1362,1706,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1800,1800000001881,18,1800,926,1058,244,182,1450,177,1417,1773,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,1900,1800000001981,19,1900,954,1100,239,183,1507,179,1475,1844,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2000,1800000002081,20,2000,985,1133,240,180,1562,180,1531,1909,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2100,1800000002181,21,2100,1016,1173,241,183,1611,181,1587,1968,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2200,1800000002281,22,2200,1042,1212,239,181,1664,179,1638,2029,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2300,1800000002381,23,2300,1072,1250,239,184,1712,180,1687,2088,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2400,1800000002481,24,2400,1093,1278,241,182,1763,185,1738,2147,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2500,1800000002581,25,2500,1125,1318,240,180,1815,183,1784,2211,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2600,1800000002681,26,2600,1144,1348,240,186,1858,182,1835,2260,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2700,1800000002781,27,2700,1174,1382,237,181,1904,181,1880,2316,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2800,1800000002881,28,2800,1193,1414,240,185,1952,182,1932,2373,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,2900,1800000002981,29,2900,1222,1443,241,183,1998,184,1971,2424,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3000,1800000003081,30,3000,1244,1476,240,185,2041,180,2018,2477,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3100,1800000003181,31,3100,1270,1500,236,185,2081,181,2058,2523,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3200,1800000003281,32,3200,1287,1536,236,183,2120,180,2102,2574,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3300,1800000003381,33,3300,1313,1557,238,183,2166,185,2143,2624,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3400,1800000003481,34,3400,1328,1590,236,183,2206,183,2178,2672,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3500,1800000003581,35,3500,1355,1618,237,188,2243,184,2218,2714,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3600,1800000003681,36,3600,1373,1644,240,182,2282,180,2263,2763,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3700,1800000003781,37,3700,1390,1669,239,182,2315,181,2300,2809,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3800,1800000003881,38,3800,1413,1697,235,182,2357,183,2335,2845,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,3900,1800000003981,39,3900,1432,1717,238,187,2386,183,2371,2887,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4000,1800000004081,40,4000,1449,1738,241,187,2422,187,2403,2933,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4100,1800000004181,41,4100,1470,1766,234,184,2456,185,2440,2967,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4200,1800000004281,42,4200,1489,1790,241,183,2491,184,2468,3007,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4300,1800000004381,43,4300,1503,1808,240,184,2528,180,2507,3052,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4400,1800000004481,44,4400,1520,1834,235,189,2553,180,2539,3082,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4500,1800000004581,45,4500,1534,1856,240,186,2590,182,2565,3122,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4600,1800000004681,46,4600,1551,1875,239,189,2616,181,2595,3159,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4700,1800000004781,47,4700,1570,1894,242,184,2646,184,2625,3196,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4800,1800000004881,48,4800,1583,1921,239,185,2672,179,2654,3230,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,4900,1800000004981,49,4900,1595,1937,241,185,2701,183,2684,3260,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5000,1800000005081,50,5000,1614,1957,243,190,2733,181,2714,3291,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5100,1800000005181,51,5100,1628,1977,237,187,2759,186,2739,3326,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5200,1800000005281,52,5200,1642,1998,237,189,2787,183,2762,3357,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5300,1800000005381,53,5300,1657,2011,241,187,2815,184,2793,3386,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5400,1800000005481,54,5400,1669,2033,238,190,2836,186,2817,3423,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5500,1800000005581,55,5500,1686,2046,244,186,2860,180,2841,3444,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5600,1800000005681,56,5600,1692,2068,242,189,2889,184,2868,3478,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5700,1800000005781,57,5700,1705,2079,240,192,2907,184,2886,3505,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5800,1800000005881,58,5800,1718,2098,244,189,2934,178,2916,3535,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,5900,1800000005981,59,5900,1735,2113,241,190,2956,181,2935,3562,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6000,1800000006081,60,6000,1747,2134,238,187,2975,180,2957,3587,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6100,1800000006181,61,6100,1758,2149,241,191,2999,183,2977,3612,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6200,1800000006281,62,6200,1766,2161,238,190,3017,176,2998,3640,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6300,1800000006381,63,6300,1778,2176,240,189,3037,178,3022,3658,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6400,1800000006481,64,6400,1793,2194,242,186,3057,183,3045,3689,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6500,1800000006581,65,6500,1799,2203,243,193,3077,179,3061,3710,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6600,1800000006681,66,6600,1812,2216,244,192,3101,181,3079,3733,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6700,1800000006781,67,6700,1819,2235,242,189,3113,182,3104,3757,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6800,1800000006881,68,6800,1829,2248,239,192,3135,177,3121,3776,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,6900,1800000006981,69,6900,1839,2261,247,192,3155,180,3140,3800,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7000,1800000007081,70,7000,1851,2271,246,191,3170,177,3153,3824,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7100,1800000007181,71,7100,1858,2282,245,188,3188,182,3176,3844,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7200,1800000007281,72,7200,1865,2298,240,189,3200,180,3189,3860,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7300,1800000007381,73,7300,1881,2310,240,191,3222,174,3203,3883,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7400,1800000007481,74,7400,1885,2315,244,187,3236,179,3224,3902,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7500,1800000007581,75,7500,1895,2328,241,194,3249,181,3239,3918,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7600,1800000007681,76,7600,1904,2340,244,187,3268,178,3256,3939,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7700,1800000007781,77,7700,1909,2348,241,190,3284,178,3272,3957,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7800,1800000007881,78,7800,1921,2365,248,186,3292,177,3288,3975,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,7900,1800000007981,79,7900,1924,2372,242,188,3310,175,3301,3993,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8000,1800000008081,80,8000,1935,2386,244,187,3319,173,3315,4012,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8100,1800000008181,81,8100,1945,2394,245,191,3338,176,3330,4028,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8200,1800000008281,82,8200,1954,2405,244,188,3352,173,3343,4039,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8300,1800000008381,83,8300,1962,2416,247,190,3363,174,3359,4060,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8400,1800000008481,84,8400,1965,2421,247,188,3374,173,3368,4076,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8500,1800000008581,85,8500,1972,2431,241,189,3390,179,3383,4092,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8600,1800000008681,86,8600,1981,2438,247,189,3402,175,3395,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8700,1800000008781,87,8700,1989,2445,247,185,3411,179,3408,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8800,1800000008881,88,8800,1996,2455,242,190,3426,175,3421,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,8900,1800000008981,89,8900,1995,2461,245,190,3434,176,3433,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9000,1800000009081,90,9000,2007,2476,242,187,3444,179,3439,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9100,1800000009181,91,9100,2013,2484,245,190,3454,179,3452,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9200,1800000009281,92,9200,2015,2492,248,188,3468,174,3463,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9300,1800000009381,93,9300,2025,2495,243,184,3474,177,3476,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9400,1800000009481,94,9400,2032,2507,241,187,3489,175,3487,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9500,1800000009581,95,9500,2039,2514,243,186,3495,175,3496,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9600,1800000009681,96,9600,2044,2517,243,187,3503,178,3510,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9700,1800000009781,97,9700,2048,2525,239,183,3514,175,3517,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9800,1800000009881,98,9800,2053,2529,241,182,3524,181,3526,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,9900,1800000009981,99,9900,2057,2538,244,184,3536,175,3538,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10000,1800000010081,100,10000,2058,2541,246,188,3540,177,3549,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10100,1800000010181,101,10100,2067,2547,240,188,3550,179,3552,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10200,1800000010281,102,10200,2070,2556,240,187,3562,178,3561,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10300,1800000010381,103,10300,2078,2563,240,188,3570,181,3570,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10400,1800000010481,104,10400,2084,2564,242,182,3581,175,3582,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10500,1800000010581,105,10500,2084,2573,241,188,3585,183,3592,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10600,1800000010681,106,10600,2092,2583,244,184,3597,179,3601,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10700,1800000010781,107,10700,2095,2583,238,184,3598,183,3603,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10800,1800000010881,108,10800,2098,2586,243,184,3607,182,3615,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,10900,1800000010981,109,10900,2106,2598,242,185,3615,180,3623,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11000,1800000011081,110,11000,2107,2603,242,187,3627,182,3628,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11100,1800000011181,111,11100,2109,2604,238,180,3630,178,3637,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11200,1800000011281,112,11200,2111,2609,238,180,3640,177,3642,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11300,1800000011381,113,11300,2118,2614,241,185,3644,180,3648,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11400,1800000011481,114,11400,2119,2615,236,184,3647,183,3651,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11500,1800000011581,115,11500,2121,2612,239,183,3646,179,3653,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11600,1800000011681,116,11600,2119,2608,236,185,3644,184,3642,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11700,1800000011781,117,11700,2117,2608,242,185,3639,180,3644,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11800,1800000011881,118,11800,2113,2605,237,180,3631,180,3639,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,11900,1800000011981,119,11900,2112,2605,240,180,3627,184,3634,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12000,1800000012081,120,12000,2104,2598,238,187,3627,185,3627,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12100,1800000012181,121,12100,2108,2597,241,184,3619,181,3626,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12200,1800000012281,122,12200,2105,2589,240,186,3615,184,3623,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12300,1800000012381,123,12300,2105,2592,235,182,3612,183,3614,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12400,1800000012481,124,12400,2098,2586,241,186,3615,182,3614,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12500,1800000012581,125,12500,2099,2587,234,187,3605,184,3609,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12600,1800000012681,126,12600,2095,2584,238,187,3601,183,3604,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12700,1800000012781,127,12700,2090,2579,234,184,3601,182,3599,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12800,1800000012881,128,12800,2092,2577,240,181,3600,183,3601,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,12900,1800000012981,129,12900,2085,2574,235,188,3594,186,3596,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13000,1800000013081,130,13000,2085,2567,241,184,3586,186,3587,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13100,1800000013181,131,13100,2082,2563,238,185,3587,182,3586,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13200,1800000013281,132,13200,2085,2567,241,188,3581,182,3580,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13300,1800000013381,133,13300,2083,2565,241,187,3577,180,3576,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13400,1800000013481,134,13400,2077,2555,238,187,3573,185,3575,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13500,1800000013581,135,13500,2075,2552,241,189,3572,180,3571,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13600,1800000013681,136,13600,2075,2553,237,189,3567,186,3563,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13700,1800000013781,137,13700,2074,2550,237,188,3564,180,3558,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13800,1800000013881,138,13800,2068,2544,237,188,3556,183,3554,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,13900,1800000013981,139,13900,2069,2548,237,187,3558,185,3556,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14000,1800000014081,140,14000,2067,2544,242,190,3553,181,3546,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14100,1800000014181,141,14100,2060,2536,240,189,3551,183,3549,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14200,1800000014281,142,14200,2063,2537,239,188,3547,182,3544,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14300,1800000014381,143,14300,2059,2537,238,191,3539,186,3536,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14400,1800000014481,144,14400,2056,2531,241,190,3540,185,3536,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14500,1800000014581,145,14500,2054,2531,242,189,3537,183,3532,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14600,1800000014681,146,14600,2055,2524,237,188,3531,182,3525,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14700,1800000014781,147,14700,2051,2520,239,186,3525,183,3521,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14800,1800000014881,148,14800,2045,2523,242,193,3520,185,3518,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,14900,1800000014981,149,14900,2045,2522,243,190,3520,179,3514,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15000,1800000015081,150,15000,2046,2517,238,189,3510,179,3506,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15100,1800000015181,151,15100,2039,2516,241,194,3508,177,3502,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15200,1800000015281,152,15200,2038,2515,242,193,3503,180,3497,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15300,1800000015381,153,15300,2041,2511,246,186,3506,176,3494,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15400,1800000015481,154,15400,2033,2505,239,189,3498,180,3493,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15500,1800000015581,155,15500,2032,2502,246,193,3495,179,3487,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15600,1800000015681,156,15600,2029,2501,245,193,3487,178,3487,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15700,1800000015781,157,15700,2033,2501,241,192,3490,178,3480,4095,220
single_amber_0081,Single Amber 0081,Amber,No Scent,No Scent,15800,1800000015881,158,15800,2030,2496,240,190,3481,176,3479,4095,220
