sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,0,1800000000050,0,0,252,280,249,289,218,211,181,203,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,100,1800000000150,1,100,356,636,247,291,224,212,183,380,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,200,1800000000250,2,200,440,951,243,286,219,211,187,550,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,300,1800000000350,3,300,524,1241,248,288,220,214,189,693,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,400,1800000000450,4,400,596,1499,241,285,220,211,186,829,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,500,1800000000550,5,500,662,1735,243,286,219,208,185,947,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,600,1800000000650,6,600,718,1950,247,286,216,210,184,1064,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,700,1800000000750,7,700,773,2144,244,287,220,211,189,1155,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,800,1800000000850,8,800,827,2319,240,285,216,209,189,1251,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,900,1800000000950,9,900,868,2468,241,287,216,210,190,1332,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1000,1800000001050,10,1000,905,2616,240,288,223,209,190,1403,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1100,1800000001150,11,1100,942,2743,244,287,220,210,189,1465,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1200,1800000001250,12,1200,976,2859,243,286,219,214,190,1529,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1300,1800000001350,13,1300,1002,2960,240,283,221,217,187,1583,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1400,1800000001450,14,1400,1032,3057,241,286,222,212,189,1627,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1500,1800000001550,15,1500,1059,3142,244,287,223,212,190,1674,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1600,1800000001650,16,1600,1075,3215,239,284,220,214,188,1712,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1700,1800000001750,17,1700,1096,3290,239,281,220,214,190,1751,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1800,1800000001850,18,1800,1114,3352,240,283,223,214,190,1783,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,1900,1800000001950,19,1900,1130,3408,244,287,218,213,190,1811,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2000,1800000002050,20,2000,1147,3454,238,284,217,212,189,1839,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2100,1800000002150,21,2100,1157,3503,240,284,219,213,190,1857,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2200,1800000002250,22,2200,1171,3549,243,287,217,211,188,1882,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2300,1800000002350,23,2300,1180,3584,240,286,221,217,191,1902,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2400,1800000002450,24,2400,1187,3621,242,286,222,217,186,1920,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2500,1800000002550,25,2500,1195,3649,242,286,222,214,191,1933,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2600,1800000002650,26,2600,1207,3673,243,284,223,212,189,1944,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2700,1800000002750,27,2700,1213,3697,237,286,218,215,186,1961,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2800,1800000002850,28,2800,1223,3719,240,286,223,213,189,1971,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,2900,1800000002950,29,2900,1223,3745,239,285,222,213,190,1981,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3000,1800000003050,30,3000,1233,3764,242,282,223,219,193,1992,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3100,1800000003150,31,3100,1234,3775,242,286,224,216,190,1999,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3200,1800000003250,32,3200,1238,3793,240,280,222,214,192,2006,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3300,1800000003350,33,3300,1240,3809,241,287,226,214,186,2018,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3400,1800000003450,34,3400,1249,3819,236,283,221,220,190,2024,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3500,1800000003550,35,3500,1247,3826,242,281,224,219,192,2024,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3600,1800000003650,36,3600,1254,3837,237,287,224,214,185,2035,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3700,1800000003750,37,3700,1253,3846,242,286,221,221,188,2038,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3800,1800000003850,38,3800,1255,3853,235,286,222,215,187,2037,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,3900,1800000003950,39,3900,1261,3861,235,286,225,218,191,2041,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4000,1800000004050,40,4000,1257,3868,242,284,228,220,191,2049,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4100,1800000004150,41,4100,1262,3875,240,285,225,216,184,2051,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4200,1800000004250,42,4200,1263,3880,239,287,223,220,191,2051,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4300,1800000004350,43,4300,1265,3883,241,287,226,219,187,2052,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4400,1800000004450,44,4400,1260,3891,239,286,225,218,189,2056,220
single_fruity_0050,Single Fruity 0050,Fruity,No Scent,No Scent,4500,1800000004550,45,4500,1266,3897,241,287,227,214,186,2062,220
