sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_green_0060,Single Green 0060,Green,No Scent,No Scent,0,1800000000060,0,0,270,273,155,258,230,190,158,212,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,100,1800000000160,1,100,266,589,156,322,233,188,158,624,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,200,1800000000260,2,200,268,859,154,369,230,188,155,965,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,300,1800000000360,3,300,269,1077,157,412,229,191,155,1257,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,400,1800000000460,4,400,265,1271,154,442,231,192,156,1510,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,500,1800000000560,5,500,271,1425,155,479,230,193,156,1714,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,600,1800000000660,6,600,270,1559,160,502,226,189,157,1884,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,700,1800000000760,7,700,270,1673,153,519,232,188,157,2033,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,800,1800000000860,8,800,269,1769,154,541,230,191,157,2159,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,900,1800000000960,9,900,268,1850,160,555,225,188,157,2263,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1000,1800000001060,10,1000,268,1909,160,568,232,193,158,2347,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1100,1800000001160,11,1100,268,1968,159,580,227,188,155,2423,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1200,1800000001260,12,1200,270,2014,158,586,227,194,159,2490,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1300,1800000001360,13,1300,270,2060,156,595,227,188,158,2538,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1400,1800000001460,14,1400,269,2090,159,597,227,196,155,2584,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1500,1800000001560,15,1500,269,2123,151,604,226,190,161,2618,220
single_green_0060,Single Green 0060,Green,No Scent,No Scent,1600,1800000001660,16,1600,272,2140,152,608,232,192,157,2649,220
