sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,0,1800000000097,0,0,204,280,235,230,257,293,267,255,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,100,1800000000197,1,100,271,346,237,234,342,290,261,326,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,200,1800000000297,2,200,345,411,232,230,424,290,264,392,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,300,1800000000397,3,300,412,468,233,230,504,294,267,460,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,400,1800000000497,4,400,477,529,237,229,585,294,269,525,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,500,1800000000597,5,500,547,587,232,235,656,295,263,592,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,600,1800000000697,6,600,611,651,237,228,737,293,266,656,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,700,1800000000797,7,700,671,703,232,231,807,292,266,717,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,800,1800000000897,8,800,732,759,238,227,880,291,268,774,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,900,1800000000997,9,900,793,813,237,233,944,296,265,833,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,1000,1800000001097,10,1000,846,862,236,233,1012,290,269,886,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,1100,1800000001197,11,1100,903,917,238,232,1078,295,269,947,220
single_mossy_woods_0097,Single Mossy Woods 0097,Mossy Woods,No Scent,No Scent,1200,1800000001297,12,1200,957,964,233,230,1147,290,265,994,220
