sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,0,1800000000089,0,0,270,161,233,249,216,217,228,242,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,100,1800000000189,1,100,336,198,235,255,277,212,292,322,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,200,1800000000289,2,200,397,229,240,254,337,216,361,397,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,300,1800000000389,3,300,458,269,234,248,396,216,426,477,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,400,1800000000489,4,400,517,299,235,252,453,213,485,547,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,500,1800000000589,5,500,580,333,237,247,506,216,550,619,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,600,1800000000689,6,600,639,369,236,248,559,214,605,695,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,700,1800000000789,7,700,695,400,234,249,614,216,665,767,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,800,1800000000889,8,800,756,432,235,252,671,215,722,831,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,900,1800000000989,9,900,808,467,231,250,721,221,785,905,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1000,1800000001089,10,1000,863,497,238,248,774,220,841,964,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1100,1800000001189,11,1100,916,530,236,250,821,220,890,1031,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1200,1800000001289,12,1200,969,557,237,251,871,214,950,1101,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1300,1800000001389,13,1300,1016,589,233,253,924,221,1001,1158,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1400,1800000001489,14,1400,1071,619,236,249,969,221,1055,1220,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1500,1800000001589,15,1500,1117,640,232,248,1013,219,1103,1284,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1600,1800000001689,16,1600,1165,675,231,246,1065,220,1151,1344,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1700,1800000001789,17,1700,1214,695,233,248,1109,217,1204,1405,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1800,1800000001889,18,1800,1267,727,234,251,1154,217,1247,1461,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,1900,1800000001989,19,1900,1308,753,232,250,1197,216,1297,1513,220
single_woody_amber_0089,Single Woody Amber 0089,Woody Amber,No Scent,No Scent,2000,1800000002089,20,2000,1357,780,234,250,1237,217,1341,1567,220
