sample_id,sample_name,label_1,label_2,label_3,host_elapsed_ms,host_unix_ms,device_seq,device_ms,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,0,1800000000016,0,0,290,291,215,243,232,153,196,159,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,100,1800000000116,1,100,291,291,213,240,226,147,197,158,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,200,1800000000216,2,200,290,289,216,238,229,151,196,160,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,300,1800000000316,3,300,295,292,209,237,230,152,191,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,400,1800000000416,4,400,292,288,215,243,224,149,192,158,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,500,1800000000516,5,500,293,293,209,239,230,150,199,160,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,600,1800000000616,6,600,291,295,208,241,225,151,199,158,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,700,1800000000716,7,700,292,289,215,244,226,150,198,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,800,1800000000816,8,800,294,294,208,243,226,147,197,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,900,1800000000916,9,900,291,292,212,243,228,154,200,161,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1000,1800000001016,10,1000,292,293,211,243,230,154,195,162,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1100,1800000001116,11,1100,298,289,210,237,229,153,200,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1200,1800000001216,12,1200,294,289,209,239,224,152,194,162,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1300,1800000001316,13,1300,296,289,214,236,229,152,201,158,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1400,1800000001416,14,1400,293,289,210,236,232,151,199,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1500,1800000001516,15,1500,295,290,213,239,231,151,195,161,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1600,1800000001616,16,1600,298,293,212,239,229,150,198,160,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1700,1800000001716,17,1700,294,291,207,235,226,154,201,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1800,1800000001816,18,1800,299,288,212,234,224,151,195,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,1900,1800000001916,19,1900,296,291,212,241,224,156,195,160,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2000,1800000002016,20,2000,294,295,210,234,226,155,202,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2100,1800000002116,21,2100,297,290,207,235,231,153,195,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2200,1800000002216,22,2200,294,294,211,237,228,152,202,161,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2300,1800000002316,23,2300,295,292,205,234,225,154,197,160,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2400,1800000002416,24,2400,298,293,210,234,229,158,200,158,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2500,1800000002516,25,2500,292,293,211,234,233,156,199,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2600,1800000002616,26,2600,294,292,209,234,232,155,199,159,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2700,1800000002716,27,2700,299,292,206,240,233,153,198,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2800,1800000002816,28,2800,292,287,210,238,228,154,196,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,2900,1800000002916,29,2900,292,289,209,236,234,158,202,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3000,1800000003016,30,3000,294,285,203,235,227,154,195,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3100,1800000003116,31,3100,296,291,204,239,229,156,201,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3200,1800000003216,32,3200,295,289,203,234,234,152,199,154,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3300,1800000003316,33,3300,292,289,208,238,235,154,197,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3400,1800000003416,34,3400,297,285,208,236,232,155,195,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3500,1800000003516,35,3500,290,286,204,240,230,156,200,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3600,1800000003616,36,3600,295,290,206,241,234,153,200,152,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3700,1800000003716,37,3700,295,288,202,236,230,159,195,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3800,1800000003816,38,3800,291,288,208,242,234,158,200,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,3900,1800000003916,39,3900,296,288,202,241,230,160,201,152,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4000,1800000004016,40,4000,289,284,208,240,232,158,198,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4100,1800000004116,41,4100,296,287,206,242,232,156,196,152,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4200,1800000004216,42,4200,291,287,206,243,233,153,194,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4300,1800000004316,43,4300,290,284,208,242,232,159,200,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4400,1800000004416,44,4400,292,289,207,243,235,157,193,154,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4500,1800000004516,45,4500,295,289,209,239,237,154,197,149,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4600,1800000004616,46,4600,291,283,210,240,236,158,192,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4700,1800000004716,47,4700,295,289,204,243,235,160,195,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4800,1800000004816,48,4800,294,282,206,240,231,156,199,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,4900,1800000004916,49,4900,290,289,211,245,235,153,191,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5000,1800000005016,50,5000,289,288,203,239,234,156,198,154,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5100,1800000005116,51,5100,286,282,208,245,238,153,192,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5200,1800000005216,52,5200,287,289,210,239,238,153,198,153,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5300,1800000005316,53,5300,293,287,205,241,233,154,198,148,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5400,1800000005416,54,5400,291,283,207,244,238,153,196,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5500,1800000005516,55,5500,288,285,210,242,233,156,192,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5600,1800000005616,56,5600,286,286,211,240,237,156,190,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5700,1800000005716,57,5700,291,288,208,241,234,158,194,153,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5800,1800000005816,58,5800,289,282,206,246,234,152,190,148,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,5900,1800000005916,59,5900,289,282,212,244,235,151,190,149,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6000,1800000006016,60,6000,288,282,206,247,233,158,197,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6100,1800000006116,61,6100,286,289,210,240,231,156,190,149,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6200,1800000006216,62,6200,290,286,209,241,234,151,189,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6300,1800000006316,63,6300,285,283,208,244,234,149,192,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6400,1800000006416,64,6400,292,283,213,245,231,151,195,153,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6500,1800000006516,65,6500,290,289,208,248,231,155,196,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6600,1800000006616,66,6600,287,285,213,248,232,154,193,153,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6700,1800000006716,67,6700,285,289,210,247,231,154,191,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6800,1800000006816,68,6800,284,285,212,247,235,156,189,154,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,6900,1800000006916,69,6900,284,285,211,245,236,151,188,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7000,1800000007016,70,7000,286,284,215,242,232,155,194,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7100,1800000007116,71,7100,290,284,213,247,229,150,189,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7200,1800000007216,72,7200,285,292,210,246,230,151,194,150,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7300,1800000007316,73,7300,285,286,214,244,234,153,192,157,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7400,1800000007416,74,7400,287,286,216,246,234,151,188,154,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7500,1800000007516,75,7500,290,289,209,244,233,149,188,151,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7600,1800000007616,76,7600,292,286,211,242,231,152,193,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7700,1800000007716,77,7700,289,290,214,243,232,150,191,153,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7800,1800000007816,78,7800,290,293,213,246,231,152,196,155,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,7900,1800000007916,79,7900,289,294,215,247,229,151,194,156,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,8000,1800000008016,80,8000,288,288,212,243,231,146,190,152,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,8100,1800000008116,81,8100,286,287,212,241,229,154,192,159,220
no_scent_0016,No Scent 0016,No Scent,No Scent,No Scent,8200,1800000008216,82,8200,294,291,212,245,232,148,196,157,220
